"id","festival_id","category_id","created_at","updated_at"
3056,138,12,2024-09-05 22:24:25.003,
3057,138,6,2024-09-05 22:24:25.003,
3058,138,13,2024-09-05 22:24:25.003,
3059,138,14,2024-09-05 22:24:25.003,
3060,138,15,2024-09-05 22:24:25.003,
3061,139,1,2024-09-05 22:24:25.003,
3062,139,3,2024-09-05 22:24:25.003,
3063,139,2,2024-09-05 22:24:25.003,
3064,139,4,2024-09-05 22:24:25.003,
3065,139,5,2024-09-05 22:24:25.003,
3066,139,12,2024-09-05 22:24:25.003,
3067,139,7,2024-09-05 22:24:25.003,
3068,139,13,2024-09-05 22:24:25.003,
3069,139,14,2024-09-05 22:24:25.003,
3070,139,15,2024-09-05 22:24:25.003,
3071,140,1,2024-09-05 22:24:25.003,
3072,140,3,2024-09-05 22:24:25.003,
3073,140,2,2024-09-05 22:24:25.003,
3074,140,4,2024-09-05 22:24:25.003,
3075,140,12,2024-09-05 22:24:25.003,
3076,140,14,2024-09-05 22:24:25.003,
3077,140,15,2024-09-05 22:24:25.003,
3078,140,16,2024-09-05 22:24:25.003,
3079,141,1,2024-09-05 22:24:25.003,
3080,141,3,2024-09-05 22:24:25.003,
3081,141,2,2024-09-05 22:24:25.003,
3082,141,4,2024-09-05 22:24:25.003,
3083,141,5,2024-09-05 22:24:25.003,
3084,141,12,2024-09-05 22:24:25.003,
3085,141,6,2024-09-05 22:24:25.003,
3086,141,13,2024-09-05 22:24:25.003,
3087,141,14,2024-09-05 22:24:25.003,
3088,141,15,2024-09-05 22:24:25.003,
3089,141,16,2024-09-05 22:24:25.003,
3090,142,1,2024-09-05 22:24:25.003,
3091,142,10,2024-09-05 22:24:25.003,
3092,142,3,2024-09-05 22:24:25.003,
3093,142,2,2024-09-05 22:24:25.003,
3094,142,4,2024-09-05 22:24:25.003,
3095,142,6,2024-09-05 22:24:25.003,
3096,142,7,2024-09-05 22:24:25.003,
3097,142,15,2024-09-05 22:24:25.003,
3098,142,16,2024-09-05 22:24:25.003,
3099,143,1,2024-09-05 22:24:25.003,
3100,143,3,2024-09-05 22:24:25.003,
3101,143,2,2024-09-05 22:24:25.003,
3102,143,4,2024-09-05 22:24:25.003,
3103,143,15,2024-09-05 22:24:25.003,
3104,143,16,2024-09-05 22:24:25.003,
3105,144,1,2024-09-05 22:24:25.003,
3106,144,10,2024-09-05 22:24:25.003,
3107,144,3,2024-09-05 22:24:25.003,
3108,144,2,2024-09-05 22:24:25.003,
3109,144,4,2024-09-05 22:24:25.003,
3110,144,6,2024-09-05 22:24:25.003,
3111,144,7,2024-09-05 22:24:25.003,
3112,144,14,2024-09-05 22:24:25.003,
3113,144,15,2024-09-05 22:24:25.003,
3114,144,16,2024-09-05 22:24:25.003,
3115,145,1,2024-09-05 22:24:25.003,
3116,145,11,2024-09-05 22:24:25.003,
3117,145,2,2024-09-05 22:24:25.003,
3118,145,4,2024-09-05 22:24:25.003,
3119,145,15,2024-09-05 22:24:25.003,
3120,146,9,2024-09-05 22:24:25.003,
3121,146,2,2024-09-05 22:24:25.003,
3122,146,14,2024-09-05 22:24:25.003,
3123,146,15,2024-09-05 22:24:25.003,
3124,147,1,2024-09-05 22:24:25.003,
3125,147,10,2024-09-05 22:24:25.003,
3126,147,2,2024-09-05 22:24:25.003,
3127,147,4,2024-09-05 22:24:25.003,
3128,147,6,2024-09-05 22:24:25.003,
3129,147,14,2024-09-05 22:24:25.003,
3130,147,15,2024-09-05 22:24:25.003,
3131,147,16,2024-09-05 22:24:25.003,
3132,148,1,2024-09-05 22:24:25.003,
3133,148,3,2024-09-05 22:24:25.003,
3134,148,2,2024-09-05 22:24:25.003,
3135,148,4,2024-09-05 22:24:25.003,
3136,148,12,2024-09-05 22:24:25.003,
3137,148,14,2024-09-05 22:24:25.003,
3138,148,15,2024-09-05 22:24:25.003,
3139,149,1,2024-09-05 22:24:25.003,
3140,149,11,2024-09-05 22:24:25.003,
3141,149,2,2024-09-05 22:24:25.003,
3142,149,4,2024-09-05 22:24:25.003,
3143,149,12,2024-09-05 22:24:25.003,
3144,149,13,2024-09-05 22:24:25.003,
3145,149,14,2024-09-05 22:24:25.003,
3146,149,15,2024-09-05 22:24:25.003,
3147,150,9,2024-09-05 22:24:25.003,
3148,150,2,2024-09-05 22:24:25.003,
3149,150,4,2024-09-05 22:24:25.003,
3150,150,14,2024-09-05 22:24:25.003,
3151,150,15,2024-09-05 22:24:25.003,
3152,150,16,2024-09-05 22:24:25.003,
3153,151,1,2024-09-05 22:24:25.003,
3154,151,9,2024-09-05 22:24:25.003,
3155,151,10,2024-09-05 22:24:25.003,
3156,151,2,2024-09-05 22:24:25.003,
3157,151,4,2024-09-05 22:24:25.003,
3158,151,12,2024-09-05 22:24:25.003,
3159,151,14,2024-09-05 22:24:25.003,
3160,151,15,2024-09-05 22:24:25.003,
3161,151,16,2024-09-05 22:24:25.003,
3162,152,1,2024-09-05 22:24:25.003,
3163,152,2,2024-09-05 22:24:25.003,
3164,152,4,2024-09-05 22:24:25.003,
3165,153,1,2024-09-05 22:24:25.003,
3166,153,3,2024-09-05 22:24:25.003,
3167,153,2,2024-09-05 22:24:25.003,
3168,153,4,2024-09-05 22:24:25.003,
3169,153,15,2024-09-05 22:24:25.003,
3170,154,9,2024-09-05 22:24:25.003,
3171,154,3,2024-09-05 22:24:25.003,
3172,154,2,2024-09-05 22:24:25.003,
3173,154,4,2024-09-05 22:24:25.003,
3174,154,12,2024-09-05 22:24:25.003,
3175,154,13,2024-09-05 22:24:25.003,
3176,154,14,2024-09-05 22:24:25.003,
3177,154,15,2024-09-05 22:24:25.003,
3178,155,1,2024-09-05 22:24:25.003,
3179,155,3,2024-09-05 22:24:25.003,
3180,155,2,2024-09-05 22:24:25.003,
3181,155,4,2024-09-05 22:24:25.003,
3182,155,5,2024-09-05 22:24:25.003,
3183,155,12,2024-09-05 22:24:25.003,
3184,155,6,2024-09-05 22:24:25.003,
3185,155,14,2024-09-05 22:24:25.003,
3186,156,1,2024-09-05 22:24:25.003,
3187,156,3,2024-09-05 22:24:25.003,
3188,156,2,2024-09-05 22:24:25.003,
3189,156,4,2024-09-05 22:24:25.003,
3190,156,5,2024-09-05 22:24:25.003,
3191,156,14,2024-09-05 22:24:25.003,
3192,157,1,2024-09-05 22:24:25.003,
3193,157,2,2024-09-05 22:24:25.003,
3194,157,4,2024-09-05 22:24:25.003,
3195,157,14,2024-09-05 22:24:25.003,
3196,157,15,2024-09-05 22:24:25.003,
3197,158,1,2024-09-05 22:24:25.003,
3198,158,10,2024-09-05 22:24:25.003,
3199,158,3,2024-09-05 22:24:25.003,
3200,158,2,2024-09-05 22:24:25.003,
3201,158,4,2024-09-05 22:24:25.003,
3202,158,12,2024-09-05 22:24:25.003,
3203,158,6,2024-09-05 22:24:25.003,
3204,158,13,2024-09-05 22:24:25.003,
3205,158,14,2024-09-05 22:24:25.003,
3206,158,15,2024-09-05 22:24:25.003,
3207,158,16,2024-09-05 22:24:25.003,
3208,159,1,2024-09-05 22:24:25.003,
3209,159,3,2024-09-05 22:24:25.003,
3210,159,2,2024-09-05 22:24:25.003,
3211,159,4,2024-09-05 22:24:25.003,
3212,159,13,2024-09-05 22:24:25.003,
3213,159,14,2024-09-05 22:24:25.003,
3214,159,15,2024-09-05 22:24:25.003,
3215,160,1,2024-09-05 22:24:25.003,
3216,160,3,2024-09-05 22:24:25.003,
3217,160,2,2024-09-05 22:24:25.003,
3218,160,4,2024-09-05 22:24:25.003,
3219,160,6,2024-09-05 22:24:25.003,
3220,160,14,2024-09-05 22:24:25.003,
3221,160,15,2024-09-05 22:24:25.003,
3222,160,16,2024-09-05 22:24:25.003,
3223,161,1,2024-09-05 22:24:25.003,
3224,161,3,2024-09-05 22:24:25.003,
3225,161,2,2024-09-05 22:24:25.003,
3226,161,4,2024-09-05 22:24:25.003,
3227,161,7,2024-09-05 22:24:25.003,
3228,161,14,2024-09-05 22:24:25.003,
3229,161,15,2024-09-05 22:24:25.003,
3230,161,16,2024-09-05 22:24:25.003,
3231,162,1,2024-09-05 22:24:25.003,
3232,162,3,2024-09-05 22:24:25.003,
3233,162,2,2024-09-05 22:24:25.003,
3234,162,4,2024-09-05 22:24:25.003,
3235,162,14,2024-09-05 22:24:25.003,
3236,162,15,2024-09-05 22:24:25.003,
3237,162,16,2024-09-05 22:24:25.003,
3238,163,9,2024-09-05 22:24:25.003,
3239,163,11,2024-09-05 22:24:25.003,
3240,163,3,2024-09-05 22:24:25.003,
3241,163,4,2024-09-05 22:24:25.003,
3242,163,5,2024-09-05 22:24:25.003,
3243,163,12,2024-09-05 22:24:25.003,
3244,163,6,2024-09-05 22:24:25.003,
3245,163,13,2024-09-05 22:24:25.003,
3246,163,14,2024-09-05 22:24:25.003,
3247,163,15,2024-09-05 22:24:25.003,
3248,163,16,2024-09-05 22:24:25.003,
3249,164,9,2024-09-05 22:24:25.003,
3250,164,3,2024-09-05 22:24:25.003,
3251,164,2,2024-09-05 22:24:25.003,
3252,164,4,2024-09-05 22:24:25.003,
3253,164,5,2024-09-05 22:24:25.003,
3254,164,12,2024-09-05 22:24:25.003,
3255,164,6,2024-09-05 22:24:25.003,
3256,164,13,2024-09-05 22:24:25.003,
3257,164,14,2024-09-05 22:24:25.003,
3258,164,15,2024-09-05 22:24:25.003,
3259,164,16,2024-09-05 22:24:25.003,
3260,165,1,2024-09-05 22:24:25.003,
3261,165,9,2024-09-05 22:24:25.003,
3262,165,3,2024-09-05 22:24:25.003,
3263,165,2,2024-09-05 22:24:25.003,
3264,165,4,2024-09-05 22:24:25.003,
3265,165,5,2024-09-05 22:24:25.003,
3266,165,12,2024-09-05 22:24:25.003,
3267,165,6,2024-09-05 22:24:25.003,
3268,165,13,2024-09-05 22:24:25.003,
3269,165,14,2024-09-05 22:24:25.003,
3270,165,15,2024-09-05 22:24:25.003,
3271,166,1,2024-09-05 22:24:25.003,
3272,166,2,2024-09-05 22:24:25.003,
3273,166,4,2024-09-05 22:24:25.003,
3274,166,14,2024-09-05 22:24:25.003,
3275,166,15,2024-09-05 22:24:25.003,
3276,166,16,2024-09-05 22:24:25.003,
3277,167,1,2024-09-05 22:24:25.003,
3278,167,10,2024-09-05 22:24:25.003,
3279,167,3,2024-09-05 22:24:25.003,
3280,167,2,2024-09-05 22:24:25.003,
3281,167,4,2024-09-05 22:24:25.003,
3282,167,12,2024-09-05 22:24:25.003,
3283,167,6,2024-09-05 22:24:25.003,
3284,167,7,2024-09-05 22:24:25.003,
3285,167,13,2024-09-05 22:24:25.003,
3286,167,14,2024-09-05 22:24:25.003,
3287,167,15,2024-09-05 22:24:25.003,
3288,167,16,2024-09-05 22:24:25.003,
3289,168,1,2024-09-05 22:24:25.003,
3290,168,2,2024-09-05 22:24:25.003,
3291,168,4,2024-09-05 22:24:25.003,
3292,168,13,2024-09-05 22:24:25.003,
3293,168,14,2024-09-05 22:24:25.003,
3294,169,1,2024-09-05 22:24:25.003,
3295,169,11,2024-09-05 22:24:25.003,
3296,169,2,2024-09-05 22:24:25.003,
3297,169,5,2024-09-05 22:24:25.003,
3298,169,13,2024-09-05 22:24:25.003,
3299,169,14,2024-09-05 22:24:25.003,
3300,169,15,2024-09-05 22:24:25.003,
3301,169,16,2024-09-05 22:24:25.003,
3302,170,1,2024-09-05 22:24:25.003,
3303,170,10,2024-09-05 22:24:25.003,
3304,170,3,2024-09-05 22:24:25.003,
3305,170,2,2024-09-05 22:24:25.003,
3306,170,4,2024-09-05 22:24:25.003,
3307,170,5,2024-09-05 22:24:25.003,
3308,170,12,2024-09-05 22:24:25.003,
3309,170,6,2024-09-05 22:24:25.003,
3310,170,7,2024-09-05 22:24:25.003,
3311,170,13,2024-09-05 22:24:25.003,
3312,170,14,2024-09-05 22:24:25.003,
3313,170,15,2024-09-05 22:24:25.003,
3314,171,1,2024-09-05 22:24:25.003,
3315,171,10,2024-09-05 22:24:25.003,
3316,171,3,2024-09-05 22:24:25.003,
3317,171,2,2024-09-05 22:24:25.003,
3318,171,4,2024-09-05 22:24:25.003,
3319,171,12,2024-09-05 22:24:25.003,
3320,171,14,2024-09-05 22:24:25.003,
3321,171,15,2024-09-05 22:24:25.003,
3322,171,16,2024-09-05 22:24:25.003,
3323,172,1,2024-09-05 22:24:25.003,
3324,172,11,2024-09-05 22:24:25.003,
3325,172,3,2024-09-05 22:24:25.003,
3326,172,2,2024-09-05 22:24:25.003,
3327,172,4,2024-09-05 22:24:25.003,
3328,172,12,2024-09-05 22:24:25.003,
3329,172,6,2024-09-05 22:24:25.003,
3330,172,14,2024-09-05 22:24:25.003,
3331,172,15,2024-09-05 22:24:25.003,
3332,173,1,2024-09-05 22:24:25.003,
3333,173,11,2024-09-05 22:24:25.003,
3334,173,3,2024-09-05 22:24:25.003,
3335,173,2,2024-09-05 22:24:25.003,
3336,173,4,2024-09-05 22:24:25.003,
3337,173,5,2024-09-05 22:24:25.003,
3338,173,12,2024-09-05 22:24:25.003,
3339,173,6,2024-09-05 22:24:25.003,
3340,173,7,2024-09-05 22:24:25.003,
3341,173,13,2024-09-05 22:24:25.003,
3342,173,14,2024-09-05 22:24:25.003,
3343,173,15,2024-09-05 22:24:25.003,
3344,174,1,2024-09-05 22:24:25.003,
3345,174,3,2024-09-05 22:24:25.003,
3346,174,4,2024-09-05 22:24:25.003,
3347,174,5,2024-09-05 22:24:25.003,
3348,174,12,2024-09-05 22:24:25.003,
3349,174,6,2024-09-05 22:24:25.003,
3350,174,14,2024-09-05 22:24:25.003,
3351,174,16,2024-09-05 22:24:25.003,
3352,175,1,2024-09-05 22:24:25.003,
3353,175,10,2024-09-05 22:24:25.003,
3354,175,11,2024-09-05 22:24:25.003,
3355,175,2,2024-09-05 22:24:25.003,
3356,175,4,2024-09-05 22:24:25.003,
3357,175,12,2024-09-05 22:24:25.003,
3358,175,14,2024-09-05 22:24:25.003,
3359,175,15,2024-09-05 22:24:25.003,
3360,175,16,2024-09-05 22:24:25.003,
3361,176,1,2024-09-05 22:24:25.003,
3362,176,4,2024-09-05 22:24:25.003,
3363,176,14,2024-09-05 22:24:25.003,
3364,176,15,2024-09-05 22:24:25.003,
3365,177,1,2024-09-05 22:24:25.003,
3366,177,10,2024-09-05 22:24:25.003,
3367,177,3,2024-09-05 22:24:25.003,
3368,177,2,2024-09-05 22:24:25.003,
3369,177,4,2024-09-05 22:24:25.003,
3370,177,12,2024-09-05 22:24:25.003,
3371,177,6,2024-09-05 22:24:25.003,
3372,177,14,2024-09-05 22:24:25.003,
3373,177,15,2024-09-05 22:24:25.003,
3374,177,16,2024-09-05 22:24:25.003,
3375,178,1,2024-09-05 22:24:25.003,
3376,178,9,2024-09-05 22:24:25.003,
3377,178,3,2024-09-05 22:24:25.003,
3378,178,2,2024-09-05 22:24:25.003,
3379,178,4,2024-09-05 22:24:25.003,
3380,178,5,2024-09-05 22:24:25.003,
3381,178,13,2024-09-05 22:24:25.003,
3382,178,14,2024-09-05 22:24:25.003,
3383,178,15,2024-09-05 22:24:25.003,
3384,178,16,2024-09-05 22:24:25.003,
3385,179,1,2024-09-05 22:24:25.003,
3386,179,3,2024-09-05 22:24:25.003,
3387,179,2,2024-09-05 22:24:25.003,
3388,179,4,2024-09-05 22:24:25.003,
3389,179,14,2024-09-05 22:24:25.003,
3390,180,1,2024-09-05 22:24:25.003,
3391,180,3,2024-09-05 22:24:25.003,
3392,180,2,2024-09-05 22:24:25.003,
3393,180,4,2024-09-05 22:24:25.003,
3394,181,1,2024-09-05 22:24:25.003,
3395,181,3,2024-09-05 22:24:25.003,
3396,181,2,2024-09-05 22:24:25.003,
3397,181,4,2024-09-05 22:24:25.003,
3398,181,5,2024-09-05 22:24:25.003,
3399,181,12,2024-09-05 22:24:25.003,
3400,181,6,2024-09-05 22:24:25.003,
3401,181,13,2024-09-05 22:24:25.003,
3402,181,14,2024-09-05 22:24:25.003,
3403,182,1,2024-09-05 22:24:25.003,
3404,182,10,2024-09-05 22:24:25.003,
3405,182,3,2024-09-05 22:24:25.003,
3406,182,2,2024-09-05 22:24:25.003,
3407,182,4,2024-09-05 22:24:25.003,
3408,182,5,2024-09-05 22:24:25.003,
3409,182,12,2024-09-05 22:24:25.003,
3410,182,6,2024-09-05 22:24:25.003,
3411,182,14,2024-09-05 22:24:25.003,
3412,182,15,2024-09-05 22:24:25.003,
3413,182,16,2024-09-05 22:24:25.003,
3414,183,1,2024-09-05 22:24:25.003,
3415,183,10,2024-09-05 22:24:25.003,
3416,183,3,2024-09-05 22:24:25.003,
3417,183,2,2024-09-05 22:24:25.003,
3418,183,4,2024-09-05 22:24:25.003,
3419,183,14,2024-09-05 22:24:25.003,
3420,183,15,2024-09-05 22:24:25.003,
3421,183,16,2024-09-05 22:24:25.003,
3422,184,1,2024-09-05 22:24:25.003,
3423,184,10,2024-09-05 22:24:25.003,
3424,184,11,2024-09-05 22:24:25.003,
3425,184,3,2024-09-05 22:24:25.003,
3426,184,2,2024-09-05 22:24:25.003,
3427,184,4,2024-09-05 22:24:25.003,
3428,184,5,2024-09-05 22:24:25.003,
3429,184,12,2024-09-05 22:24:25.003,
3430,184,6,2024-09-05 22:24:25.003,
3431,184,7,2024-09-05 22:24:25.003,
3432,184,13,2024-09-05 22:24:25.003,
3433,184,14,2024-09-05 22:24:25.003,
3434,184,15,2024-09-05 22:24:25.003,
3435,184,16,2024-09-05 22:24:25.003,
3436,185,1,2024-09-05 22:24:25.003,
3437,185,3,2024-09-05 22:24:25.003,
3438,185,4,2024-09-05 22:24:25.003,
3439,185,12,2024-09-05 22:24:25.003,
3440,185,6,2024-09-05 22:24:25.003,
3441,185,14,2024-09-05 22:24:25.003,
3442,185,15,2024-09-05 22:24:25.003,
3443,186,1,2024-09-05 22:24:25.003,
3444,186,3,2024-09-05 22:24:25.003,
3445,186,2,2024-09-05 22:24:25.003,
3446,186,4,2024-09-05 22:24:25.003,
3447,186,5,2024-09-05 22:24:25.003,
3448,186,12,2024-09-05 22:24:25.003,
3449,186,6,2024-09-05 22:24:25.003,
3450,186,7,2024-09-05 22:24:25.003,
3451,186,13,2024-09-05 22:24:25.003,
3452,186,14,2024-09-05 22:24:25.003,
3453,186,15,2024-09-05 22:24:25.003,
3454,186,16,2024-09-05 22:24:25.003,
3455,187,1,2024-09-05 22:24:25.003,
3456,187,2,2024-09-05 22:24:25.003,
3457,187,4,2024-09-05 22:24:25.003,
3458,187,12,2024-09-05 22:24:25.003,
3459,187,13,2024-09-05 22:24:25.003,
3460,187,14,2024-09-05 22:24:25.003,
3461,187,15,2024-09-05 22:24:25.003,
3462,187,16,2024-09-05 22:24:25.003,
3463,188,1,2024-09-05 22:24:25.003,
3464,188,3,2024-09-05 22:24:25.003,
3465,188,2,2024-09-05 22:24:25.003,
3466,188,4,2024-09-05 22:24:25.003,
3467,188,5,2024-09-05 22:24:25.003,
3468,188,12,2024-09-05 22:24:25.003,
3469,188,6,2024-09-05 22:24:25.003,
3470,188,13,2024-09-05 22:24:25.003,
3471,188,14,2024-09-05 22:24:25.003,
3472,188,16,2024-09-05 22:24:25.003,
3473,189,1,2024-09-05 22:24:25.003,
3474,189,2,2024-09-05 22:24:25.003,
3475,189,14,2024-09-05 22:24:25.003,
3476,190,1,2024-09-05 22:24:25.003,
3477,190,3,2024-09-05 22:24:25.003,
3478,190,2,2024-09-05 22:24:25.003,
3479,190,4,2024-09-05 22:24:25.003,
3480,190,12,2024-09-05 22:24:25.003,
3481,190,6,2024-09-05 22:24:25.003,
3482,190,14,2024-09-05 22:24:25.003,
3483,190,15,2024-09-05 22:24:25.003,
3484,190,16,2024-09-05 22:24:25.003,
3485,191,1,2024-09-05 22:24:25.003,
3486,191,10,2024-09-05 22:24:25.003,
3487,191,3,2024-09-05 22:24:25.003,
3488,191,2,2024-09-05 22:24:25.003,
3489,191,4,2024-09-05 22:24:25.003,
3490,191,13,2024-09-05 22:24:25.003,
3491,191,15,2024-09-05 22:24:25.003,
3492,191,16,2024-09-05 22:24:25.003,
3493,192,1,2024-09-05 22:24:25.003,
3494,192,2,2024-09-05 22:24:25.003,
3495,192,4,2024-09-05 22:24:25.003,
3496,192,6,2024-09-05 22:24:25.003,
3497,192,13,2024-09-05 22:24:25.003,
3498,192,14,2024-09-05 22:24:25.003,
3499,193,1,2024-09-05 22:24:25.003,
3500,193,3,2024-09-05 22:24:25.003,
3501,193,2,2024-09-05 22:24:25.003,
3502,193,4,2024-09-05 22:24:25.003,
3503,193,12,2024-09-05 22:24:25.003,
3504,193,6,2024-09-05 22:24:25.003,
3505,193,7,2024-09-05 22:24:25.003,
3506,193,13,2024-09-05 22:24:25.003,
3507,193,14,2024-09-05 22:24:25.003,
3508,193,15,2024-09-05 22:24:25.003,
3509,193,16,2024-09-05 22:24:25.003,
3510,194,1,2024-09-05 22:24:25.003,
3511,194,11,2024-09-05 22:24:25.003,
3512,194,2,2024-09-05 22:24:25.003,
3513,194,4,2024-09-05 22:24:25.003,
3514,194,14,2024-09-05 22:24:25.003,
3515,194,15,2024-09-05 22:24:25.003,
3516,194,16,2024-09-05 22:24:25.003,
3517,195,1,2024-09-05 22:24:25.003,
3518,195,3,2024-09-05 22:24:25.003,
3519,195,2,2024-09-05 22:24:25.003,
3520,195,4,2024-09-05 22:24:25.003,
3521,195,5,2024-09-05 22:24:25.003,
3522,195,12,2024-09-05 22:24:25.003,
3523,195,7,2024-09-05 22:24:25.003,
3524,195,14,2024-09-05 22:24:25.003,
3525,195,16,2024-09-05 22:24:25.003,
3526,196,1,2024-09-05 22:24:25.003,
3527,196,11,2024-09-05 22:24:25.003,
3528,196,3,2024-09-05 22:24:25.003,
3529,196,2,2024-09-05 22:24:25.003,
3530,196,4,2024-09-05 22:24:25.003,
3531,196,5,2024-09-05 22:24:25.003,
3532,196,12,2024-09-05 22:24:25.003,
3533,196,6,2024-09-05 22:24:25.003,
3534,196,13,2024-09-05 22:24:25.003,
3535,196,14,2024-09-05 22:24:25.003,
3536,197,9,2024-09-05 22:24:25.003,
3537,197,3,2024-09-05 22:24:25.003,
3538,197,2,2024-09-05 22:24:25.003,
3539,197,4,2024-09-05 22:24:25.003,
3540,197,5,2024-09-05 22:24:25.003,
3541,197,12,2024-09-05 22:24:25.003,
3542,197,6,2024-09-05 22:24:25.003,
3543,197,13,2024-09-05 22:24:25.003,
3544,197,14,2024-09-05 22:24:25.003,
3545,197,15,2024-09-05 22:24:25.003,
3546,197,16,2024-09-05 22:24:25.003,
3547,198,9,2024-09-05 22:24:25.003,
3548,198,3,2024-09-05 22:24:25.003,
3549,198,2,2024-09-05 22:24:25.003,
3550,198,4,2024-09-05 22:24:25.003,
3551,198,5,2024-09-05 22:24:25.003,
3552,198,12,2024-09-05 22:24:25.003,
3553,198,6,2024-09-05 22:24:25.003,
3554,198,13,2024-09-05 22:24:25.003,
3555,198,14,2024-09-05 22:24:25.003,
3556,199,1,2024-09-05 22:24:25.003,
3557,199,10,2024-09-05 22:24:25.003,
3558,199,3,2024-09-05 22:24:25.003,
3559,199,2,2024-09-05 22:24:25.003,
3560,199,4,2024-09-05 22:24:25.003,
3561,199,5,2024-09-05 22:24:25.003,
3562,199,12,2024-09-05 22:24:25.003,
3563,199,6,2024-09-05 22:24:25.003,
3564,199,7,2024-09-05 22:24:25.003,
3565,199,13,2024-09-05 22:24:25.003,
3566,199,14,2024-09-05 22:24:25.003,
3567,199,15,2024-09-05 22:24:25.003,
3568,199,16,2024-09-05 22:24:25.003,
3569,200,1,2024-09-05 22:24:25.003,
3570,200,2,2024-09-05 22:24:25.003,
3571,200,12,2024-09-05 22:24:25.003,
3572,200,14,2024-09-05 22:24:25.003,
3573,200,15,2024-09-05 22:24:25.003,
3574,200,16,2024-09-05 22:24:25.003,
3575,201,1,2024-09-05 22:24:25.003,
3576,201,3,2024-09-05 22:24:25.003,
3577,201,2,2024-09-05 22:24:25.003,
3578,201,4,2024-09-05 22:24:25.003,
3579,201,14,2024-09-05 22:24:25.003,
3580,201,15,2024-09-05 22:24:25.003,
3581,201,16,2024-09-05 22:24:25.003,
3582,202,1,2024-09-05 22:24:25.003,
3583,202,3,2024-09-05 22:24:25.003,
3584,202,2,2024-09-05 22:24:25.003,
3585,202,4,2024-09-05 22:24:25.003,
3586,202,5,2024-09-05 22:24:25.003,
3587,202,12,2024-09-05 22:24:25.003,
3588,202,6,2024-09-05 22:24:25.003,
3589,202,7,2024-09-05 22:24:25.003,
3590,202,14,2024-09-05 22:24:25.003,
3591,202,15,2024-09-05 22:24:25.003,
3592,202,16,2024-09-05 22:24:25.003,
3593,203,1,2024-09-05 22:24:25.003,
3594,204,1,2024-09-05 22:24:25.003,
3595,204,3,2024-09-05 22:24:25.003,
3596,204,2,2024-09-05 22:24:25.003,
3597,204,4,2024-09-05 22:24:25.003,
3598,204,5,2024-09-05 22:24:25.003,
3599,204,12,2024-09-05 22:24:25.003,
3600,204,6,2024-09-05 22:24:25.003,
3601,204,13,2024-09-05 22:24:25.003,
3602,204,14,2024-09-05 22:24:25.003,
3603,205,1,2024-09-05 22:24:40.063,
3604,205,2,2024-09-05 22:24:40.063,
3605,205,4,2024-09-05 22:24:40.063,
3606,205,14,2024-09-05 22:24:40.063,
3607,205,15,2024-09-05 22:24:40.063,
3608,206,1,2024-09-05 22:24:40.063,
3609,206,10,2024-09-05 22:24:40.063,
3610,206,3,2024-09-05 22:24:40.063,
3611,206,2,2024-09-05 22:24:40.063,
3612,206,4,2024-09-05 22:24:40.063,
3613,206,5,2024-09-05 22:24:40.063,
3614,206,12,2024-09-05 22:24:40.063,
3615,206,6,2024-09-05 22:24:40.063,
3616,206,13,2024-09-05 22:24:40.063,
3617,206,14,2024-09-05 22:24:40.063,
3618,206,15,2024-09-05 22:24:40.063,
3619,206,16,2024-09-05 22:24:40.063,
3620,207,1,2024-09-05 22:24:40.063,
3621,207,3,2024-09-05 22:24:40.063,
3622,207,2,2024-09-05 22:24:40.063,
3623,207,4,2024-09-05 22:24:40.063,
3624,207,5,2024-09-05 22:24:40.063,
3625,207,12,2024-09-05 22:24:40.063,
3626,207,6,2024-09-05 22:24:40.063,
3627,207,7,2024-09-05 22:24:40.063,
3628,207,13,2024-09-05 22:24:40.063,
3629,207,14,2024-09-05 22:24:40.063,
3630,208,1,2024-09-05 22:24:40.063,
3631,208,10,2024-09-05 22:24:40.063,
3632,208,2,2024-09-05 22:24:40.063,
3633,208,4,2024-09-05 22:24:40.063,
3634,208,5,2024-09-05 22:24:40.063,
3635,208,12,2024-09-05 22:24:40.063,
3636,208,14,2024-09-05 22:24:40.063,
3637,208,15,2024-09-05 22:24:40.063,
3638,209,1,2024-09-05 22:24:40.063,
3639,209,3,2024-09-05 22:24:40.063,
3640,209,2,2024-09-05 22:24:40.063,
3641,209,4,2024-09-05 22:24:40.063,
3642,209,14,2024-09-05 22:24:40.063,
3643,209,15,2024-09-05 22:24:40.063,
3644,211,1,2024-09-05 22:24:40.063,
3645,211,12,2024-09-05 22:24:40.063,
3646,211,6,2024-09-05 22:24:40.063,
3647,211,7,2024-09-05 22:24:40.063,
3648,211,13,2024-09-05 22:24:40.063,
3649,212,1,2024-09-05 22:24:40.063,
3650,212,2,2024-09-05 22:24:40.063,
3651,212,7,2024-09-05 22:24:40.063,
3652,212,13,2024-09-05 22:24:40.063,
3653,212,14,2024-09-05 22:24:40.063,
3654,212,15,2024-09-05 22:24:40.063,
3655,213,1,2024-09-05 22:24:40.063,
3656,213,3,2024-09-05 22:24:40.063,
3657,213,2,2024-09-05 22:24:40.063,
3658,213,4,2024-09-05 22:24:40.063,
3659,213,5,2024-09-05 22:24:40.063,
3660,213,14,2024-09-05 22:24:40.063,
3661,213,15,2024-09-05 22:24:40.063,
3662,213,16,2024-09-05 22:24:40.063,
